amount,unit,recipe_id,ingredient_id
0.5,cup,17346,769
4,NULL,17346,30
2,teaspoons,17346,126
8,slices,17347,834
1,large head,17347,1211
0.5,cup,17347,3575
3,large,17347,920
0.666666667,cup,17347,791
2,tablespoons,17347,2499
0.25,cup,17347,1336
0.5,cup,17347,17
0.333333333,cup,17348,53
4.666666667,NULL,17348,15
6,tablespoons,17348,5
1,teaspoon,17348,11
1,cup,17349,5
1,cup,17349,2
3,NULL,17349,4
3,cups,17349,6
1,tablespoon,17349,7
1,teaspoon,17349,19
0.5,teaspoon,17349,3
1,teaspoon,17349,12
0.5,cup,17349,40
1,cup,17349,20
1,cup,17349,25
0.5,cup,17349,2
2,teaspoons,17349,18
1.5,cups,17352,2
3,NULL,17352,4
0.75,cup,17352,10
2,jars,17352,310
2,cups,17352,6
2,teaspoons,17352,7
2,teaspoons,17352,18
0.5,teaspoon,17352,65
1,cup,17352,25
0.25,cup,17352,16
2,tablespoons,17353,102
1,tablespoon,17353,45
1,tablespoon,17353,140
3,tablespoons,17353,2
1,tablespoon,17353,3
0.5,teaspoon,17353,146
0.5,teaspoon,17353,101
0.25,teaspoon,17353,597
1,tablespoon,17353,793
6,fillets,17353,1469
0,NULL,17353,100
1.5,cups,17353,2313
1,tablespoon,17353,3576
0.5,cup,17353,1125
4,tablespoons,17353,100
1,pound,17353,863
1,package,17354,318
3,NULL,17354,4
0.333333333,cup,17354,10
1,cup,17354,40
0.5,teaspoon,17354,347
1,can,17354,3577
1,can,17354,385
1,cup,17354,272
1,tablespoon,17354,2
1,cup,17354,303
0.25,cup,17357,770
0.25,cup,17357,2670
2,tablespoons,17357,2
1,tablespoon,17357,10
1,teaspoon,17357,1178
1,teaspoon,17357,145
1,teaspoon,17357,213
2,pounds,17357,2123
6,NULL,17359,3578
4,NULL,17359,981
0.25,cup,17359,1042
0.25,cup,17359,2610
0.25,cup,17359,1143
0.25,NULL,17359,1131
2,tablespoons,17359,1126
1,tablespoon,17359,973
2,tablespoons,17359,264
0.25,teaspoon,17359,727
0.25,teaspoon,17359,1155
0.5,cup,17361,5
0.5,cup,17361,28
1,cup,17361,2
0.75,cup,17361,242
1,tablespoon,17361,12
6,small,17362,2482
6,tablespoons,17362,5
6,teaspoons,17362,68
3,teaspoons,17362,2
2,cups,17363,41
0.25,cup,17363,5
1,can,17363,385
2,cups,17363,6
1,teaspoon,17363,12
60,NULL,17363,1753
2,ounces,17363,493
1,teaspoon,17363,28
1,NULL,17364,1890
0.25,cup,17364,40
1,tablespoon,17364,121
0.5,cup,17364,2
0.25,cup,17364,6
1.5,cups,17364,11
3,NULL,17364,187
0.25,teaspoon,17364,155
0.5,cup,17364,2
1,container,17364,299
1,cup,17364,302
0.5,teaspoon,17364,13
6,NULL,17365,4
2.25,cups,17365,11
0.333333333,cup,17365,2
1,teaspoon,17365,12
1,cup,17365,272
2,teaspoons,17365,2
1,pinch,17365,21
24,ounces,17366,483
2,cups,17366,482
1,jar,17366,446
1,can,17366,385
4,NULL,17367,3579
1,NULL,17367,983
2,tablespoons,17367,211
2,tablespoons,17367,100
1,can,17368,1489
1,pound,17368,1966
1,package,17368,1207
1,tablespoon,17368,10
4,NULL,17368,820
8,NULL,17368,181
8,tablespoons,17368,20
2,NULL,17368,803
2,NULL,17368,599
1,can,17368,789
0.5,NULL,17368,2580
1,tablespoon,17368,865
2.5,cups,17369,6
1,teaspoon,17369,7
1,teaspoon,17369,3
2,NULL,17369,192
1,teaspoon,17369,103
0.75,teaspoon,17369,2
0.5,NULL,17369,181
4,NULL,17369,159
3,tablespoons,17369,11
2,NULL,17369,4
0.25,cup,17369,10
2,teaspoons,17369,917
1,can,17369,1217
0.333333333,cup,17369,1147
2,cups,17370,6
2,cups,17370,2
0.75,cup,17370,53
2,teaspoons,17370,19
1,teaspoon,17370,7
0.5,cup,17370,10
1,cup,17370,11
2,NULL,17370,4
1,teaspoon,17370,12
1,cup,17370,288
3,cloves,17372,116
1,cup,17372,2258
2,tablespoons,17372,10
0.5,teaspoon,17372,213
1,tablespoon,17372,770
1,cup,17372,40
0.5,cup,17372,2107
0.5,cup,17372,1200
0.5,cup,17372,1170
1,can,17372,2351
1,can,17372,1012
0.5,cup,17372,2094
0.5,cup,17372,2890
1,package,17372,2901
1,quart,17372,243
6,slices,17373,834
4,NULL,17373,3580
1,large head,17373,253
0.5,cup,17373,797
2,NULL,17373,72
1,NULL,17373,801
1,pound,17373,2317
0,NULL,17373,255
1,cup,17374,264
1,cup,17374,1530
1,NULL,17374,2160
1,cup,17374,1883
1,NULL,17374,836
0.5,teaspoon,17374,45
0.5,loaf,17374,3340
0,NULL,17374,1280
1,tablespoon,17376,5
1,cup,17376,1241
1,cup,17376,94
0.75,cup,17376,40
1,NULL,17376,813
0.75,teaspoon,17376,103
0.125,teaspoon,17376,213
0.5,teaspoon,17376,3
1,pound,17376,3581
2,NULL,17376,807
1,NULL,17376,852
1,NULL,17376,598
2,tablespoons,17376,6
1,cup,17378,242
0.75,cup,17378,53
2,cups,17378,6
2,cups,17378,2
0.75,teaspoon,17378,7
0.75,teaspoon,17378,19
0.5,teaspoon,17378,3
5,NULL,17378,4
1,cup,17378,5
0.25,cup,17378,40
2,teaspoons,17378,12
1,can,17378,385
1,can,17378,242
3,tablespoons,17378,53
0.5,cup,17378,5
1.5,NULL,17379,15
1,tablespoon,17379,53
0.333333333,cup,17379,481
1,tablespoon,17379,381
0.5,cup,17380,40
2,tablespoons,17380,2
1,tablespoon,17380,207
3,NULL,17380,187
0.25,teaspoon,17380,155
1,pinch,17380,3
0.5,teaspoon,17380,12
6,tablespoons,17380,2
2,NULL,17382,4
0.333333333,cup,17382,40
0.25,cup,17382,37
1,cup,17382,293
1,package,17382,171
2,cups,17382,41
1,NULL,17384,1978
0.25,cup,17384,106
0.5,cup,17384,22
0.5,teaspoon,17384,18
1,pinch,17384,65
1,pinch,17384,3
1,cup,17384,75
3,NULL,17384,4
1.25,cups,17384,3582
2,NULL,17385,567
0.5,cup,17385,5
2,NULL,17385,15
1,NULL,17385,27
0.25,teaspoon,17385,3
1,teaspoon,17385,12
1,cup,17385,435
1,cup,17385,3583
2,cups,17388,6
0.5,teaspoon,17388,155
1.5,teaspoons,17388,7
8,NULL,17388,30
2,cups,17388,2
8,NULL,17388,187
2,teaspoons,17388,126
2,tablespoons,17388,127
0.125,teaspoon,17388,3
4,NULL,17388,30
1.333333333,cups,17388,2
2.5,teaspoons,17388,126
0.333333333,cup,17388,127
0.25,cup,17388,5
0.333333333,cup,17388,5
4,NULL,17388,15
3,tablespoons,17388,556
2.5,tablespoons,17388,14
1.5,teaspoons,17388,126
1.5,tablespoons,17388,127
0.5,cup,17388,303
1.5,cups,17390,5
2,cups,17390,2
2,NULL,17390,4
1,teaspoon,17390,12
2,cups,17390,6
0.75,cup,17390,53
1,teaspoon,17390,19
0.5,teaspoon,17390,3
2,cups,17390,3584
3,cups,17391,40
1.5,cups,17391,850
8,NULL,17391,2461
0,NULL,17391,255
1,NULL,17391,801
1,can,17391,1227
6,cups,17393,104
1,cup,17393,58
1,cup,17393,17
4,NULL,17393,4
1.5,cups,17393,2
1,cup,17393,10
2,teaspoons,17393,12
1,cup,17393,73
3,cups,17393,6
1.5,teaspoons,17393,19
1,teaspoon,17393,3
4,teaspoons,17393,18
1,cup,17393,25
12,squares,17394,294
0.75,cup,17394,457
1,cup,17394,5
1,package,17395,422
2,packages,17395,112
4,cups,17395,11
1,package,17395,299
1,package,17395,331
4,NULL,17396,4
2,cups,17396,2
3,jars,17396,539
1,teaspoon,17396,12
1.5,cups,17396,10
2,cups,17396,6
2,teaspoons,17396,19
1,teaspoon,17396,18
1,teaspoon,17396,3
1,can,17396,73
1,cup,17396,25
1,cup,17396,17
1,cup,17398,5
2,cups,17398,2
4,NULL,17398,4
2.5,cups,17398,93
1,cup,17398,11
1,tablespoon,17398,12
1,cup,17399,5
2,cups,17399,2
2,NULL,17399,4
1,cup,17399,26
0.5,cup,17399,53
2.5,cups,17399,6
2,teaspoons,17399,19
0.5,teaspoon,17399,3
1,cup,17399,196
0.5,teaspoon,17400,832
0.25,cup,17400,718
1,cup,17400,635
4,teaspoons,17400,58
1,jigger,17400,706
1,cup,17400,68
2,NULL,17400,785
0.5,cup,17400,148
0.5,cup,17400,489
2,packages,17402,3585
0.5,cup,17402,40
0.75,cup,17402,11
0.5,cup,17402,2
1,teaspoon,17402,3
0.5,cup,17402,5
4,cups,17402,6
3,NULL,17402,4
0.5,cup,17402,5
1,cup,17402,2
0.5,teaspoon,17402,18
0.25,cup,17404,100
0.25,cup,17404,3586
0.5,cup,17404,3587
0.5,cup,17404,3588
1,tablespoon,17404,139
2,NULL,17404,785
2,teaspoons,17404,1389
0.25,teaspoon,17404,832
1,tablespoon,17404,213
6,pounds,17404,3589
1,cup,17407,10
0.75,cup,17407,770
0.5,cup,17407,127
0.25,NULL,17407,785
0.25,cup,17407,811
1.5,teaspoons,17407,3590
2,cloves,17407,116
1,teaspoon,17407,2818
2,cups,17408,41
1,can,17408,385
1,cup,17408,3591
2,cups,17408,1591
1.5,cups,17410,409
0.333333333,cup,17410,22
0.5,teaspoon,17410,18
0.333333333,cup,17410,5
2,packages,17410,83
2,teaspoons,17410,127
1,pint,17410,272
0.333333333,cup,17410,2
1,can,17410,315
2,cups,17411,409
0.5,cup,17411,5
1,package,17411,83
0.25,cup,17411,11
2,NULL,17411,15
1,can,17411,674
1,cup,17411,272
3,tablespoons,17411,2
1,teaspoon,17411,12
1,package,17412,1702
4,packages,17412,83
4,NULL,17412,4
4,teaspoons,17412,12
1.333333333,cups,17412,2
2,packages,17412,424
0.5,cup,17412,2
0.5,cup,17412,1986
1,container,17412,299
1,NULL,17413,2002
2,packages,17413,83
2,cups,17413,41
1,can,17413,385
2,NULL,17413,4
1,teaspoon,17413,12
10,NULL,17414,422
0.333333333,cup,17414,2
5,tablespoons,17414,5
2,packages,17414,83
1,cup,17414,2
4,NULL,17414,4
1,pint,17414,272
8,squares,17414,294
2,cups,17415,409
0.5,cup,17415,5
1,package,17415,121
0.5,cup,17415,211
3,packages,17415,83
1.25,cups,17415,2
1,can,17415,242
1,teaspoon,17415,12
1,teaspoon,17415,127
0.333333333,cup,17415,457
0.75,cup,17415,435
2.5,cups,17416,409
0.5,cup,17416,5
1,NULL,17416,312
1,cup,17416,196
1,package,17416,83
1,cup,17416,2
1,teaspoon,17416,12
3,tablespoons,17416,127
1,can,17416,242
1,can,17416,315
1,NULL,17417,2061
0.5,pound,17417,87
0.5,pound,17417,164
0.5,pound,17417,17
0.5,pound,17417,3592
0.5,teaspoon,17417,146
0.5,teaspoon,17417,18
0.5,pound,17417,58
4,ounces,17417,165
0.5,cup,17417,398
2,NULL,17417,373
0.25,cup,17417,342
2,teaspoons,17417,145
0.25,teaspoon,17417,21
6,cups,17418,40
3,cups,17418,850
2,NULL,17418,4
3,tablespoons,17418,970
1,NULL,17418,801
2,NULL,17418,778
1,pound,17418,2122
3,NULL,17418,72
1,NULL,17418,598
0.75,cup,17418,1139
1,NULL,17418,852
1,teaspoon,17418,770
3,NULL,17420,187
1.25,cups,17420,2
2,tablespoons,17420,40
3,teaspoons,17420,207
0.5,teaspoon,17420,12
1,teaspoon,17420,114
0.125,teaspoon,17420,3
1.5,pounds,17421,800
1,NULL,17421,852
1,NULL,17421,598
1,NULL,17421,801
2,tablespoons,17421,5
0,NULL,17421,255
2,tablespoons,17421,819
1,pinch,17421,98
1,dash,17421,832
1,cup,17422,66
1,package,17422,171
1,package,17422,112
4,NULL,17422,4
0.25,cup,17422,40
0.5,cup,17422,10
0.75,NULL,17422,474
0.5,cup,17422,5
0.25,cup,17422,40
1,cup,17422,2
0.25,NULL,17422,474
2,cups,17423,6
2,teaspoons,17423,19
2,cups,17423,2
2,teaspoons,17423,18
2,large,17423,4
1,can,17423,297
1,cup,17423,25
1,NULL,17423,15
2,tablespoons,17423,11
1,pound,17426,1966
1,can,17426,2822
1,teaspoon,17426,2064
4,NULL,17426,913
0.666666667,cup,17427,28
2,cups,17427,2
2,NULL,17427,4
0.75,cup,17427,11
2,cups,17427,6
2,teaspoons,17427,7
0.125,teaspoon,17427,3
2,teaspoons,17427,18
2,teaspoons,17427,65
2,teaspoons,17427,21
2,cups,17427,1495
1,cup,17427,25
1,cup,17427,17
1,cup,17428,850
1,teaspoon,17428,917
2,cups,17428,40
1,jar,17428,788
0.5,cup,17429,264
2.5,tablespoons,17429,114
1,NULL,17429,301
1,large stalk,17429,778
0.5,cup,17429,17
0.5,cup,17429,25
0,NULL,17429,255
3,NULL,17430,187
1.5,teaspoons,17430,129
1,cup,17430,2
1.5,cups,17430,469
2,drops,17430,304
5,cups,17432,40
0.5,cup,17432,3593
6,NULL,17432,4
1,cup,17432,2
1,package,17432,3550
1.5,pounds,17432,252
1,teaspoon,17432,12
0.5,teaspoon,17432,18
1,teaspoon,17432,126
2,teaspoons,17432,556
1,tablespoon,17432,28
1,teaspoon,17432,3
2,NULL,17432,3594
2,NULL,17432,316
1,package,17433,171
1,package,17433,580
4,NULL,17433,4
1.5,cups,17433,11
1.5,cups,17433,2
0.25,cup,17433,6
0.75,cup,17433,5
0.75,cup,17433,28
0.75,cup,17433,11
1.5,teaspoons,17433,1642
1,package,17434,318
1,package,17434,3595
4,NULL,17434,4
0.5,cup,17434,40
0.333333333,cup,17434,368
0.25,cup,17434,10
1,cup,17434,303
1,can,17434,297
1,package,17434,3595
1,container,17434,299
1,tablespoon,17434,368
1,cup,17435,3596
0.75,cup,17435,406
2,teaspoons,17435,2
0.25,teaspoon,17435,3
0.5,cup,17436,2
0.5,cup,17436,53
1,cup,17436,6
1,NULL,17436,27
0.25,cup,17436,11
0.333333333,cup,17436,10
1,package,17437,3597
1,container,17437,20
1,NULL,17437,181
1,can ,17437,814
1,NULL,17437,1330
2.5,cups,17438,6
2,teaspoons,17438,19
1.75,cups,17438,2
1.25,cups,17438,5
3,NULL,17438,187
1,cup,17438,60
2.5,teaspoons,17438,12
1,container,17438,3598
0.333333333,cup,17438,68
0.333333333,cup,17438,1421
1,package,17439,318
1,teaspoon,17439,13
2,cups,17439,20
1.75,cups,17439,2
1,container,17439,299
2,cups,17439,303
3,cups,17440,278
0.25,cup,17440,2
0.25,cup,17440,5
0.5,cup,17440,11
0.5,cup,17440,2
0.5,teaspoon,17440,12
2,NULL,17440,4
1,package,17440,83
0.25,cup,17440,3599
4,NULL,17441,3600
1,cup,17441,2078
1,can,17441,574
1,fluid ounce,17441,167
2,cups,17442,193
0.5,teaspoon,17442,7
0.125,teaspoon,17442,3
1.5,cups,17442,2
1,cup,17442,3601
1.5,teaspoons,17442,413
1,teaspoon,17442,21
0.5,teaspoon,17442,18
0.25,teaspoon,17442,146
3,NULL,17442,4
0.5,cup,17442,11
1,cup,17443,41
2,tablespoons,17443,40
1,package,17443,1838
0.25,cup,17443,198
1,tablespoon,17443,12
2,cups,17444,93
2,teaspoons,17444,18
2,cups,17444,2
1.5,cups,17444,10
4,NULL,17444,4
3,cups,17444,104
1,cup,17444,25
1,package,17444,83
0.5,cup,17444,37
1,NULL,17444,15
1,cup,17444,25
1,teaspoon,17444,12
1,pound,17445,3602
1,tablespoon,17445,100
0,NULL,17445,255
0.5,cup,17446,793
3,tablespoons,17446,727
5,tablespoons,17446,1107
6,tablespoons,17446,45
3,tablespoons,17446,140
6,tablespoons,17446,3
2.5,tablespoons,17446,169
2.5,tablespoons,17446,103
2,packages,17450,2501
1,NULL,17450,861
1,NULL,17450,852
1,NULL,17450,1057
4,cups,17450,264
3,NULL,17451,4
2,cups,17451,2
0.25,pound,17451,5
0.5,cup,17451,26
1,teaspoon,17451,12
2,tablespoons,17451,6
1,NULL,17451,1978
1.5,cups,17455,6
1,teaspoon,17455,7
0.25,teaspoon,17455,3
1,teaspoon,17455,18
0.25,teaspoon,17455,65
0.25,teaspoon,17455,21
0.666666667,cup,17455,5
0.666666667,cup,17455,2
3,NULL,17455,4
0.333333333,cup,17455,11
1,tablespoon,17455,127
0.5,cup,17455,25
0.5,cup,17455,1117
1,cup,17456,25
1,package,17456,171
1,package,17456,112
4,NULL,17456,4
0.5,cup,17456,40
0.5,cup,17456,10
0.5,cup,17456,368
0.5,cup,17456,5
0.25,cup,17456,40
1,cup,17456,2
0.5,cup,17456,368
1,package,17457,171
5,tablespoons,17457,262
2,NULL,17457,4
0.25,cup,17457,5
0.333333333,cup,17457,40
0.125,cup,17457,16
2,cans ,17458,472
1,teaspoon,17458,169
1,tablespoon,17458,141
1,teaspoon,17458,144
0.75,teaspoon,17458,213
4.5,ounces,17458,2385
1,package,17459,83
1,package,17459,964
1,can ,17459,2117
1,NULL,17459,785
1,can,17459,1781
2,cups,17460,2
1.5,cups,17460,10
4,NULL,17460,4
2,cups,17460,6
2,teaspoons,17460,19
2,teaspoons,17460,18
1,teaspoon,17460,3
3,jars,17460,539
1,cup,17462,6
1,cup,17462,2
1,teaspoon,17462,19
0.5,teaspoon,17462,3
1,NULL,17462,27
1,teaspoon,17462,12
1,can,17462,638
0.5,cup,17462,25
0.75,cup,17462,58
3,tablespoons,17462,11
3,tablespoons,17462,5
0.5,cup,17462,303
0.5,cup,17462,25
1.5,cups,17465,68
0.5,cup,17465,40
0.25,cup,17465,345
0.5,teaspoon,17465,126
8,slices,17466,834
2,heads,17466,3603
1,NULL,17466,598
1,bunch,17466,920
4,ears ,17466,1078
2,NULL,17466,942
0.666666667,cup,17466,3297
3,tablespoons,17466,2951
2,tablespoons,17466,68
4,NULL,17467,764
0.5,NULL,17467,1927
1,teaspoon,17467,937
1,packet,17467,3604
16,NULL,17467,3073
1,NULL,17467,181
4,cups,17468,3605
2,cans,17468,73
1.5,cups,17468,10
3,cups,17468,2
6,NULL,17468,4
2,teaspoons,17468,18
1,teaspoon,17468,21
3,cups,17468,6
3,teaspoons,17468,19
0.25,teaspoon,17468,3
1.5,cups,17468,17
1,NULL,17469,450
1,cup,17469,320
2,packages,17469,377
8,bars,17469,3606
1,package,17469,299
2,NULL,17472,2063
1,can,17472,315
1,can,17472,73
1,teaspoon,17472,3607
0.75,cup,17472,2
1,tablespoon,17472,207
1,NULL,17472,570
6,NULL,17472,190
1,container,17472,299
7,NULL,17473,3608
2,cups,17473,801
2.5,cups,17473,3030
1.5,teaspoons,17473,831
8,cups,17473,2089
0.75,cup,17473,435
0.5,teaspoon,17473,213
1,pinch,17473,63
0.5,pound,17473,949
0,NULL,17473,255
0.5,cup,17473,3609
1,cup,17473,3342
2,NULL,17474,567
6,NULL,17474,187
0.5,cup,17474,37
3,cups,17474,2
5,tablespoons,17474,6
0.5,cup,17474,11
6,NULL,17474,30
1,teaspoon,17474,12
1,teaspoon,17474,31
1,cup,17474,11
3,NULL,17475,898
2,NULL,17475,920
3,cloves,17475,116
3,tablespoons,17475,1024
2,tablespoons,17475,10
0.5,teaspoon,17475,2560
0.25,teaspoon,17475,2921
0.25,teaspoon,17475,1679
1,cup,17477,10
0.5,cup,17477,5
1.5,cups,17477,2
3,NULL,17477,4
3,cups,17477,6
1,teaspoon,17477,19
0.5,teaspoon,17477,3
0.5,teaspoon,17477,12
3,cups,17477,662
1,cup,17477,173
1,cup,17477,25
1,package,17478,318
3,NULL,17478,4
1.5,cups,17478,20
1,can,17478,752
1,tablespoon,17478,5
0.5,cup,17478,1336
1,package,17478,83
2,tablespoons,17478,11
0.666666667,NULL,17478,15
2,teaspoons,17478,40
1,cup,17481,2
0.5,cup,17481,5
2,NULL,17481,4
2,teaspoons,17481,12
1.5,cups,17481,6
1.75,teaspoons,17481,7
0.5,cup,17481,11
0.5,tablespoon,17483,100
4,NULL,17483,764
0.5,teaspoon,17483,213
0.5,teaspoon,17483,917
0.25,cup,17483,115
0.5,cup,17483,767
4,cups,17483,1109
1,cup,17483,220
1.333333333,cups,17484,6
1,cup,17484,23
0.25,cup,17484,58
1,tablespoon,17484,7
0.5,teaspoon,17484,18
1,cup,17484,11
1,NULL,17484,27
3,tablespoons,17484,10
2,cups,17484,225
1,cup,17485,5
3,cups,17485,2
7,NULL,17485,4
1,tablespoon,17485,12
3,cups,17485,6
0.25,teaspoon,17485,7
0.25,teaspoon,17485,19
1,cup,17485,20
1,tablespoon,17486,0
0.333333333,cup,17486,1
3.5,cups,17486,6
1,tablespoon,17486,2
1,teaspoon,17486,3
4,NULL,17486,4
1,cup,17486,5
1,NULL,17486,208
1,teaspoon,17486,211
1,NULL,17490,801
4,cloves,17490,116
1,NULL,17490,598
1,pound,17490,1966
2,tablespoons,17490,101
1,tablespoon,17490,102
1,teaspoon,17490,169
1,NULL,17490,813
4,cans,17490,767
1,can,17490,2373
1,can,17490,2073
1,can,17490,3397
3,tablespoons,17490,42
1.5,pounds,17491,2312
1,NULL,17491,801
1,cup,17491,845
2,tablespoons,17491,74
2,tablespoons,17491,127
1,tablespoon,17491,811
2,tablespoons,17491,58
1,teaspoon,17491,3
0.5,teaspoon,17491,213
2,cups,17492,243
3,NULL,17492,3610
0,NULL,17492,51
0,NULL,17492,2124
1,pound,17495,3611
3,tablespoons,17495,3259
0.25,cup,17495,6
3,cups,17495,11
0.5,teaspoon,17495,3
0.25,teaspoon,17495,213
2,tablespoons,17496,10
1.5,pounds,17496,3612
0,NULL,17496,51
0,NULL,17496,780
0,NULL,17496,2124
1,teaspoon,17496,140
1,NULL,17496,801
1,NULL,17496,852
2,NULL,17496,809
1,can ,17496,814
1,cup,17496,11
0.75,cup,17499,6
0.66,cup,17499,2
0.5,cup,17499,53
1.5,teaspoons,17499,7
0.5,teaspoon,17499,3
0.5,cup,17499,11
3,tablespoons,17499,10
0.66,cup,17499,22
0.25,cup,17499,697
1,teaspoon,17499,12
1.25,cups,17499,33
3,tablespoons,17502,1178
0.25,cup,17502,3613
1,teaspoon,17502,3
0.5,teaspoon,17502,727
0.5,teaspoon,17502,213
0.25,cup,17502,68
1,can or bottle,17502,94
3,cups,17502,845
0.5,NULL,17502,785
2,tablespoons,17502,127
0.5,cup,17502,1124
0.5,cup,17502,1024
1,package,17503,314
1,package,17503,377
0.25,cup,17503,10
1.5,cups,17503,11
4,NULL,17503,4
2,NULL,17503,15
0.5,cup,17503,11
0.5,cup,17503,28
0.5,cup,17503,5
1,teaspoon,17503,12
3,tablespoons,17503,6
1,NULL,17505,1484
2,tablespoons,17505,58
0.25,cup,17505,5
0.25,teaspoon,17505,3
1,can,17507,625
0.25,cup,17507,58
1.5,pounds,17507,3611
1,NULL,17507,801
4,NULL,17509,4
2,cups,17509,2
2,teaspoons,17509,12
2,cups,17509,6
2,teaspoons,17509,7
0.5,teaspoon,17509,3
1,cup,17509,11
4,teaspoons,17509,5
0.25,NULL,17509,316
2,tablespoons,17511,433
0.5,cup,17511,770
0.5,cup,17511,3614
1,tablespoon,17511,58
2,tablespoons,17511,792
2,cloves,17511,116
1,teaspoon,17511,832
6,NULL,17511,764
2,NULL,17514,3358
10,slices,17514,834
8,NULL,17514,3615
1,small head,17514,253
4,NULL,17514,920
2,NULL,17514,803
5,NULL,17514,4
2,cups,17514,871
0.125,teaspoon,17514,21
1,pinch,17514,727
0,NULL,17514,255
1,NULL,17515,3616
12,slices,17515,834
1,NULL,17515,1420
0.333333333,cup,17515,115
4,NULL,17515,4
2,cups,17515,663
0.75,teaspoon,17515,3
0.25,teaspoon,17515,2
0.125,teaspoon,17515,727
1,package,17516,171
1,package,17516,112
4,NULL,17516,4
1,cup,17516,20
0.5,cup,17516,10
6,NULL,17516,292
0.5,cup,17516,2
2,teaspoons,17516,18
0.5,cup,17516,25
1.5,cups,17517,74
10,tablespoons,17517,845
0.5,teaspoon,17517,727
1,pinch,17517,2560
1,tablespoon,17517,2
0.5,cup,17517,40
0,NULL,17517,3219
1,NULL,17518,1890
2,cups,17518,287
0.5,cup,17518,2
2,NULL,17518,4
1,cup,17518,242
1,teaspoon,17518,18
0.5,teaspoon,17518,145
1,pinch,17518,65
1,pinch,17518,21
2,NULL,17519,2028
2,tablespoons,17519,5
1,can,17519,84
1,teaspoon,17519,18
0.25,teaspoon,17519,145
0.25,teaspoon,17519,65
0.5,teaspoon,17519,3
2,NULL,17519,4
2,tablespoons,17519,6
0.5,cup,17519,58
0.5,cup,17519,2
1,cup,17519,11
2.5,cups,17520,409
1.25,teaspoons,17520,18
2,tablespoons,17520,2
0.5,cup,17520,5
4,NULL,17520,30
1,package,17520,83
4,NULL,17520,187
0.25,teaspoon,17520,155
0.125,teaspoon,17520,3
0.25,cup,17520,2
1,container,17520,299
1,package,17520,424
1,package,17521,83
2,tablespoons,17521,14
0.25,NULL,17521,15
1,jar,17521,446
1,tablespoon,17522,10
2,NULL,17522,842
3,cloves,17522,116
0.5,cup,17522,3448
2,cups,17522,40
1,package,17522,3442
1,teaspoon,17522,3
1,teaspoon,17522,101
0,NULL,17522,3078
2,cloves,17522,116
2,pounds,17523,1309
1,quart,17523,40
9,NULL,17523,292
2,pounds,17523,17
3,cans,17523,3447
3,cans,17523,621
2,cups,17523,342
2,tablespoons,17523,129
2,tablespoons,17523,197
2,cups,17523,114
4,cups,17523,2
1,tablespoon,17523,65
1,tablespoon,17523,21
2,tablespoons,17523,18
2,tablespoons,17523,146
3,recipes,17524,1293
1,can,17524,621
1,can,17524,315
4,cups,17524,164
